#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;ITALIAN;;x
b_dol_gasin;Dol Gasin;Dol Gasin;;;Dol Gasin;;x
b_harlindon_top_leftcastle;Taraghil;Taraghil;;;Taraghil;;x
b_harlindon_top_midcastle;Dol Teler;Dol Teler;;;Dol Teler;;x
b_harlindon_toptemple;Thiasil;Thiasil;;;Thiasil;;x
b_uirionath;Uirionath;Uirionath;;;Uirionath;;x
b_cirbanil;Cirbanil;Cirbanil;;;Cirbanil;;x
b_caras_mithlond;Caras Mithlond;Caras Mithlond;;;Caras Mithlond;;x
b_gobel_cirdan;Gobel Cirdan;Gobel Cirdan;;;Gobel Cirdan;;x
b_valinoruir;Valinoruir;Valinoruir;;;Valinoruir;;x
b_gobel_lhun;Gobel Lhûn;Gobel Lhûn;;;Gobel Lhûn;;x
b_lhunlond;Lhûnlond;Lhûnlond;;;Lhûnlond;;x
b_lhunuir;Lhûnuir;Lhûnuir;;;Lhûnuir;;x
b_southest_forlindoncity;Forodrenlond;Forodrenlond;;;Forodrenlond;;x
b_fuinlond;Fuinlond;Fuinlond;;;Fuinlond;;x
b_baleinuir;Belainuir;Belainuir;;;Belainuir;;x
b_south_west_forlindoncastle;Arodim;Arodim;;;Arodim;;x
b_south_mid_west_forlindoncity;Angolim;Angolim;;;Angolim;;x
b_ascahiriandcastle;Dolascar;Dolascar;;;Dolascar;;x
b_ascahiriandtemple;Ascahiruir;Ascahiruir;;;Ascahiruir;;x
b_north_mid_east_forlindoncity;Adelliath;Adelliath;;;Adelliath;;x
b_north_neck_forlindontemple;Annonuir;Annonuir;;;Annonuir;;x
b_minas_thaendor;Minas Thaendor;Minas Thaendor;;;Minas Thaendor;;x
b_haudh_cardolan;Haudh Cardolan;Haudh Cardolan;;;Haudh Cardolan;;x
b_deveneycity;Ost Deveney;Ost Deveney;;;Ost Deveney;;x
b_daelmothcity;Ostdael;Ostdael;;;Ostdael;;x
b_talorgancity;Talorost;Talorost;;;Talorost;;x
b_talorgantemple;Taloruir;Taloruir;;;Taloruir;;x
b_fidachcastle;Darkmoore;Darkmoore;;;Darkmoore;;x
b_fidachtemple;Stone-Circles;Cercles-de-Pierre;;;Stone-Circles;;x
b_udrostcity;Maethoriath;Maethoriath;;;Maethoriath;;x
b_udrosttemple;Othronnir;Othronnir;;;Othronnir;;x
b_duncilliencity;Dôrcillien;Dôrcillien;;;Dôrcillien;;x
b_duncillientemple;Corchilient;Corchilient;;;Corchilient;;x
b_duneredcity;Dôrered;Dôrered;;;Dôrered;;x
b_duneredtemple;Curuniriath;Curuniriath;;;Curuniriath;;x
b_bhainnancity1;Thundinnan;Thundinnan;;;Thundinnan;;x
b_bhainnancity2;Erainan;Erainan;;;Erainan;;x
b_khorsajcity1;Khorsajanir;Khorsajanir;;;Khorsajanir;;x
b_khorsajcity2;Khorsajida;Khorsajida;;;Khorsajida;;x
#b_khorsajcity2;Ayyamir;Ayyamir;;;Ayyamir;;x
b_tul_isracity;Isradun;Isradun;;;Isradun;;x
b_tul_isracastle;An-salah;An-salah;;;An-salah;;x
b_tul_isratemple;An-Isra;An-Isra;;;An-Isra;;x
b_korondajcity1;Korondun;Korondun;;;Korondun;;x
b_korondajcity2;Dajun;Dajun;;;Dajun;;x
b_korondajtemple;Najmun;Najmun;;;Najmun;;x
b_kadar_argoncity1;Badyargon;Badyargon;;;Badyargon;;x
#b_kadar_argoncity1;Kadaryar;Kadaryar;;;Kadaryar;;x
b_oud_ilazcity;Ilazar;Ilazar;;;Ilazar;;x
b_korb_chelkar;Korb Chelkar;Korb Chelkar;;;Korb Chelkar;;x
b_korb_chelkarcity;Chelkara;Chelkara;;;Chelkara;;x
b_korb_chelkartemple;Korbinzar;Korbinzar;;;Korbinzar;;x
b_bogathtemple;Bogathech;Bogathech;;;Bogathech;;x
b_bogathcity;Bogathane;Bogathane;;;Bogathane;;x
b_parzeecity;Parzaja;Parzaja;;;Parzaja;;x
b_ubeseshcity1;Ubamar;Ubamar;;;Ubamar;;x
b_ubeseshcity2;Ubammam;Ubammam;;;Ubammam;;x
b_ubeseshtemple;Seshrar;Seshrar;;;Seshrar;;x
b_laorkicity;Laorkal;Laorkal;;;Laorkal;;x
b_laorkicastle;Laorkass;Laorkass;;;Laorkass;;x
b_laorkitemple;Kidal;Kidal;;;Kidal;;x
b_khandcastle;Khandik;Khandik;;;Khandik;;x
b_khandcity;Andabad;Andabad;;;Andabad;;x
b_khandtemple;Andzar;Andzar;;;Andzar;;x
b_talazhancity1;Hanab;Hanab;;;Hanab;;x
b_talazhancity2;Zhanil;Zhanil;;;Zhanil;;x
b_talazhantemple;Talazhir;Talazhir;;;Talazhir;;x
b_lurmsakuncity;Suksakun;Suksakun;;;Suksakun;;x
b_lurmsakuntemple;Lurmab;Lurmab;;;Lurmab;;x
b_kruk_azbannacastle;Sisar;Sisar;;;Sisar;;x
b_kruk_azbannacity1;Krukhir;Krukhir;;;Krukhir;;x
b_kruk_azbannacity2;Krazbarin;Krazbarin;;;Krazbarin;;x
b_brafenascity1;Fenasir;Fenasir;;;Fenasir;;x
b_brafenascity2;Siraja;Siraja;;;Siraja;;x
b_ovathraccity;Thracahja;Thracahja;;;Thracahja;;x
b_ovathraccastle;Ovazir;Ovazir;;;Ovazir;;x
b_harmitour;Harmitour;Harmitour;;;Harmitour;;x
b_burhaz;Burhaz;Buhraz;;;Burhaz;;x
b_kirmas;Kirmas;Kirmas;;;Kirmas;;x
b_turajas;Turajas;Turajas;;;Turajas;;x
b_adornfoldcity;Dunfold;Dunfold;;;Dunfold;;x
b_west_deepcity;Galdold;Galdold;;;Galdold;;x
b_gap_of_rohancastle;Isenhelm;Isenhelm;;;Isenhelm;;x
b_gap_of_rohancity;Theodas;Theodas;;;Theodas;;x
b_fangmaercastle;Faengthen;Faengthen;;;Faengthen;;x
b_fangmaercity1;Andredold;Andredold;;;Andredold;;x
b_fangmaercity2;Burgstede;Burgstede;;;Burgstede;;x
b_west_entwash_valecity;Thinglad;Thinglad;;;Thinglad;;x
b_dunlostircity;Dunlostiriath;Dunlostiriath;;;Dunlostiriath;;x
b_emnetcity;Stangard;Stangard;;;Stangard;;x
b_harrowdalecastle;Upbourn;Upbourn;;;Upbourn;;x
b_harrowdalecity;Underharrow;Underharrow;;;Underharrow;;x
b_harrowdaletemple;Dimholt;Dimholt;;;Dimholt;;x
b_king_foldcastle;Oldwade;Oldwade;;;Oldwade;;x
b_king_foldcity1;Middlemead;Middlemead;;;Middlemead;;x
b_king_foldcity2;Kingwade;Kingwade;;;Kingwade;;x
b_king_foldtemple;Kingbold;Kingbold;;;Kingbold;;x
b_beaconwatch;Beaconwatch;Beaconwatch;;;Beaconwatch;;x
b_fengelad;Fengelad;Fengelad;;;Fengelad;;x
b_eastfoldecity1;Aldburg;Aldburg;;;Aldburg;;x
b_eastfoldecity2;Imping;Imping;;;Imping;;x
b_south_entwashcity;Sudanlad;Sudanlad;;;Sudanlad;;x
b_the_foldecity;Foldburg;Foldburg;;;Foldburg;;x
b_foldbourn;Foldbourn;Foldbourn;;;Foldbourn;;x
b_snowwashcity1;Snowwash;Snowwash;;;Snowwash;;x
b_snowwashcity2;Scurburg;Scurburg;;;Scurburg;;x
b_sutcroftscastle;Sudancroft;Sudancroft;;;Sudancroft;;x
b_sutcroftscity;Sutwade;Sutwade;;;Sutwade;;x
b_north_entwashcity;Entburg;Entburg;;;Entburg;;x
b_parth_galen;Parth Galen;Parth Galen;;;Parth Galen;;x
b_north_emnetcity;Benorholt;Benorholt;;;Benorholt;;x
b_north_eregioncastle;Gwaith-i-Mirdain;Gwaith-i-Mirdain;;;Gwaith-i-Mirdain;;x
b_norther_eregiontemple;Dor Celebrimbor;Dor Celebrimbor;;;Dor Celebrimbor;;x
b_west_eregiontemple;Minas Aule;Minas Aule;;;Minas Aule;;x
b_middle_eregioncastle;Tir Elenmire;Tir Elenmire;;;Tir Elenmire;;x
b_dor_telperion;Dor Telperion;Dor Telperion;;;Dor Telperion;;x
b_tirith_argoncity1;Desert's Gate;Porte-du-Désert;;;Desert's Gate;;x
b_tirith_argoncity2;Argonaz;Argonaz;;;Argonaz;;x
b_east_harnencity;Dor Harnen;Dor Harnen;;;Dor Harnen;;x
b_west_harnentemple;Harjaz;Harjaz;;;Harjaz;;x
b_kibas;Emyn Abarloni;Emyn Abarloni;;;Emyn Abarloni;;x
b_bar_malduin;Bar Malduin;Bar Malduin;;;Bar Malduin;;x
b_ereb_malduin;Ereb Malduin;Ereb Malduin;;;Ereb Malduin;;x
b_dor_malduin;Dor Malduin;Dor Malduin;;;Dor Malduin;;x
b_fadaycity1;Pearly-Towers;Tours-de-Nacre;;;Pearly-Towers;;x
b_fadaycity2;Fadajas;Fadajas;;;Fadajas;;x
b_romenorcity;Dol Romenor;Dol Romenor;;;Dol Romenor;;x
b_aegthelioncity;Minas Aegthelion;Minas Aegthelion;;;Minas Aegthelion;;x
b_harnuir;Harnuir;Harnuir;;;Harnuir;;x
b_emyn_annuncity;Annunuir;Annunuir;;;Annunuir;;x
b_mirlondcastle;Tir Mirlond-Estel;Tir Mirlond-Estel;;;Tir Mirlond-Estel;;x
b_sabiyacity;Sabiyaz;Sabiyaz;;;Sabiyaz;;x
b_minas_caradhram;Minas Caradrham;Minas Caradrham;;;Minas Caradrham;;x
b_dor_ostel;Dor Estel;Dor Estel;;;Dor Estel;;x
b_methilcastle;Minas Harondor;Minas Harondor;;;Minas Harondor;;x
b_north_laergaladrincity;Harondor's Gates;Portes d'Harondor;;;Harondor's Gates;;x
b_east_aegardhcastle;Minas Aegardh;Minas Aegardh;;;Minas Aegardh;;x
b_suri_kyla;Sûri-kylä;Sûri-kylä;;;Sûri-kylä;;x
b_lodge_of_suri_kyla;Sûri;Sûri;;;Sûri;;x
b_kuru_leiri;Kuru-leiri;Kuru-leiri;;;Kuru-leiri;;x
b_hilje;Hylje-leiri;Hylje-leiri;;;Hylje-leiri;;x
b_reodh_fuil;Reodh Fuil;Reodh Fuil;;;Reodh Fuil;;x
b_ironspan;Ironspan;Ironspan;;;Ironspan;;x
b_jotunstath;Jotunstath;Jotunstath;;;Jotunstath;;x
b_kauppa_kohta;Kauppa-kohta;Kauppa-kohta;;;Kauppa-kohta;;x
b_hammastus;Hammastus-pesä;Hammastus-pesä;;;Hammastus-pesä;;x
b_korkea;Korkea-järvi;Korkea-järvi;;;Korkea-järvi;;x
b_thorin_hall;Thorin's Hall;Salles de Thorin;;;Thorin's Hall;;x
#b_edhelion;Edhelion;Edhelion;;;Edhelion;;x
b_winterheight;Winterheight;Winterheight;;;Winterheight;;x
b_mirkstone;Mirkstone;Mirkstone;;;Mirkstone;;x
b_rivergate_watch;Rivergate's Watch;Garde-Rivière;;;Rivergate's Watch;;x
b_berghold;Berghold;Berghold;;;Berghold;;x
b_frerin_court;Frerin's Court;Cour de Frerin;;;Frerin's Court;;x
b_noglond;Noglond;Noglond;;;Noglond;;x
b_orodost;Orodost;Orodost;;;Orodost;;x
b_sarnur;Sarnur;Sarnur;;;Sarnur;;x
b_trushstones;Trushstones;Trushstones;;;Trushstones;;x
b_duillond;Duillond;Duillond;;;Duillond;;x
b_dol_ringwest;Dol Ringwest;Dol Ringwest;;;Dol Ringwest;;x
b_nen_hilith;Nen Hilith;Nen Hilith;;;Nen Hilith;;x
b_tham_gelair;Tham Gelair;Tham Gelair;;;Tham Gelair;;x
b_gondamon;Gondamon;Gondamon;;;Gondamon;;x
b_ringdale;Ringdale;Ringdale;;;Ringdale;;x
b_amon_thang;Amon Thang;Amon Thang;;;Amon Thang;;x
b_rath_teraig;Rath Teraig;Rath Teraig;;;Rath Teraig;;x
b_tower_of_fire;Tower of Fire;Tour du Feu;;;Tower of Fire;;x
b_hall_of_doom;Hall of Doom;Salles des ténèbres;;;Hall of Doom;;x
b_demon_cleft;Demon's Cleft;Crevasse-du-démon;;;Demon's Cleft;;x
b_demon_angren;Dôr Angren;Dôr Angren;;;Dôr Angren;;x
b_minas_durlith;Minas Dûrlith;Minas Dûrlith;;;Minas Dûrlith;;x
b_gashlug;Ghâshlug;Ghâshlug;;;Ghâshlug;;x
b_burzumlug;Burzumlug;Burzumlug;;;Burzumlug;;x
b_shakshara;Shakshara;Shakshara;;;Shakshara;;x
b_uliima_lithad;Uliima Lithad;Uliima Lithad;;;Uliima Lithad;;x
b_ulmyn;Ulmyn;Ulmyn;;;Ulmyn;;x
b_gwarthiraug;Gwarthiraug;Gwarthiraug;;;Gwarthiraug;;x
b_barad_perth;Barad Perth;Barad Perth;;;Barad Perth;;x
b_gaer_durlith;Gaer Dûrlith;Gaer Dûrlith;;;Gaer Dûrlith;;x
b_gaer_lug;Gaer Lug;Gaer Lug;;;Gaer Lug;;x
b_snagadug;Snagadug;Snagadug;;;Snagadug;;x
b_barad_wath;Barad Wath;Barad Wath;;;Barad Wath;;x
b_ereywath;Ereywath;Ereywath;;;Ereywath;;x
b_haed_i_naug;Haed-i- Naug;Haed-i- Naug;;;Haed-i- Naug;;x
b_ostigurth;Ostigurth;Ostigurth;;;Ostigurth;;x
b_gates_of_nurn;Gates of Nurn;Portes de Nurn;;;Gates of Nurn;;x
b_seregost;Seregost;Seregost;;;Seregost;;x
b_barad_sereg;Barad Sereg;Barad Sereg;;;Barad Sereg;;x
b_sereglug;Sereglug;Sereglug;;;Sereglug;;x
b_barad_morgal;Barad Morgal;Barad Morgal;;;Barad Morgal;;x
b_nazg_morgal;Nazg Morgal;Nazg Morgal;;;Nazg Morgal;;x
b_carach_lug;Carach Lug;Carach Lug;;;Carach Lug;;x
b_morannon;Morannon;Morannon;;;Morannon;;x
b_carchost;Carchost;Carchost;;;Carchost;;x
b_udun_camp;Udun;Udun;;;Udun;;x
b_narchost;Narchost;Narchost;;;Narchost;;x
b_zaghuzg;Zaghzug;Zaghzug;;;Zaghzug;;x
b_snagatug;Snagatug;Snagatug;;;Snagatug;;x
b_narkunuut;Narkunuut;Narkunuut;;;Narkunuut;;x
b_durthang;Durthang;Durthang;;;Durthang;;x
b_carach_thang;Carach Thang;Carach Thang;;;Carach Thang;;x
b_durthlug;Durthlug;Durthlug;;;Durthlug;;x
b_matuurz;Matuurz;Matuurz;;;Matuurz;;x
b_dump_ghaash;Dump Ghaash;Dump Ghaash;;;Dump Ghaash;;x
b_cirith_courtyard;Cirith Courtyard;Courungol;;;Cirith Courtyard;;x
b_ungol_garrisons;Garrisons of Ungol;Minas Ungol;;;Garrisons of Ungol;;x
#b_carach_angren;Carach Angren;Carach Angren;;;Carach Angren;;x
b_isenmouthe_fords;Isenmouthe;Isenmouthe;;;Isenmouthe;;x
b_isenlug;Isenlug;Isenlug;;;Isenlug;;x
b_angrenlug;Angrenlug;Angrenlug;;;Angrenlug;;x
b_minas_duath;Minas Duath;Minas Duath;;;Minas Duath;;x
b_barad_angren;Barad Angren;Barad Angren;;;Barad Angren;;x
b_minas_lithui;Minas Lithui;Minas Lithui;;;Minas Lithui;;x
b_barad_lithui;Barad Lithui;Barad Lithui;;;Barad Lithui;;x
b_fangorn_deeps;Deep Fangorn;Deep Fangorn;;;Deep Fangorn;;x
b_limlight_falls;Falls of Limlight;Falls of Limlight;;;Falls of Limlight;;x
b_limligh_hills;Limlight Hills;Limlight Hills;;;Limlight Hills;;x
b_derndingle;Derndingle;Derndingle;;;Derndingle;;x
b_wellinghall;Wellinghall;Wellinghall;;;Wellinghall;;x
b_entwash_hill;Ered Entwash;Ered Entwash;;;Ered Entwash;;x
b_sammarth_naur;Sammarth Naur;Sammarth Naur;;;Sammarth Naur;;x
b_morgul_bridge;Morgullin;Morgullin;;;Morgullin;;x
b_mithramspur;Mithramspur;Mithramspur;;;Mithramspur;;x
b_dagorlad;Dagorlad;Dagorlad;;;Dagorlad;;x
b_dead_marshes_camp;Dead Marshes;Dead Marshes;;;Dead Marshes;;x
b_chetwood;Chetwood;Chetwood;;;Chetwood;;x
b_brandy_hills;Brandy Hills;Brandy Hills;;;Brandy Hills;;x
b_flowerhill;Flowerhill;Flowerhill;;;Flowerhill;;x
b_marshwater;Marshwater;Marshwater;;;Marshwater;;x
b_midgewater_pass;Midgewater Pass;Midgewater Pass;;;Midgewater Pass;;x
b_michel_delving_mathom;Michel Delving;Michel Delving;;;Michel Delving;;x
b_wolf_den;Wolf's Den;Wolf's Den;;;Wolf's Den;;x
b_south_fields;South Fields;South Fields;;;South Fields;;x
b_brandy_hall;Brandy Hall;Brandy Hall;;;Brandy Hall;;x
b_crickhollow;Crickhollow;Crickhollow;;;Crickhollow;;x
b_newbury;Newbury;Newbury;;;Newbury;;x
b_bucklebury_ferry;Bucklebury Ferryboat;Bucklebury Ferryboat Station;;;Bucklebury Ferryboat;;x
b_budgeford;Budgeford;Budgeford;;;Budgeford;;x
b_tadpoleville;Tadpoleville;Tadpoleville;;;Tadpoleville;;x
b_deephallow;Deephallow;Deephallow;;;Deephallow;;x
b_rushey;Rushey;Rushey;;;Rushey;;x
b_willowbottom;Willowbottom;Willowbottom;;;Willowbottom;;x
b_stock;Stock;Stock;;;Stock;;x
b_bamfurlong;Bamfurlong;Bamfurlong;;;Bamfurlong;;x
b_marishbury;Marishbury;Marishbury;;;Marishbury;;x
#b_bridge_fields;Bridgefields;Bridgefields;;;Bridgefields;;x
b_girdleyisland;Girdley;Girdley;;;Girdley;;x
b_whitfurrows;Whitfurrows;Whitfurrows;;;Whitfurrows;;x
b_scary;Scary;Scary;;;Scary;;x
b_brockenborings;Brockenborings;Brockenborings;;;Brockenborings;;x
b_quarry;Quarry;Quarry;;;Quarry;;x
b_longbottom;Longbottom;Longbottom;;;Longbottom;;x
b_weedbottom;Weedbottom;Weedbottom;;;Weedbottom;;x
b_pipeville;Pipeville;Pipeville;;;Pipeville;;x
b_west_red_downs;Springdell;Springdell;;;Springdell;;x
b_north_far_downs;Cottonbottom;Cottonbottom;;;Cottonbottom;;x
b_north_far_downs3;Longwool;Longwool;;;Longwool;;x
b_north_far_downs2;Sheepcleve;Sheepcleve;;;Sheepcleve;;x
#b_glen;Glen;Glen;;;Glen;;x
b_tinmere;Tinmere;Tinmere;;;Tinmere;;x
b_coldpuddle;Coldpuddle;Coldpuddle;;;Coldpuddle;;x
b_woodhall;Woodhall;Woodhall;;;Woodhall;;x
b_groce;Groce;Groce;;;Groce;;x
b_wellbridge;Wellbridge;Wellbridge;;;Wellbridge;;x
#b_hobbiton;Hobbiton;Hobbiton;;;Hobbiton;;x
b_cleanhole;Cleanhole;Cleanhole;;;Cleanhole;;x
b_waymoor;Waymoor;Waymoor;;;Waymoor;;x
b_tuckborough;Tuckborough;Tuckborough;;;Tuckborough;;x
b_tuckford;Tuckford;Tuckford;;;Tuckford;;x
b_tuckbank;Tuckbank;Tuckbank;;;Tuckbank;;x
b_needlehole;Needlehole;Needlehole;;;Needlehole;;x
b_rushockbogguard;Rushock Bog;Rushock Bog;;;Rushock Bog;;x
b_bywater;Bywater;Bywater;;;Bywater;;x
b_frogsbog;Frogsbog;Frogsbog;;;Frogsbog;;x
b_bywaterpool;Bywaterpool;Bywaterpool;;;Bywaterpool;;x
#b_overhill;Overhill;Overhill;;;Overhill;;x
b_underhill;Underhill;Underhill;;;Underhill;;x
b_whitwell;Whitwell;Whitwell;;;Whitwell;;x
b_uppersmials;Upper Smials;Upper Smials;;;Upper Smials;;x
b_waymeet;Waymeet;Waymeet;;;Waymeet;;x
b_woodguard;Woodguard;Woodguard;;;Woodguard;;x
#b_westwood;Westwood;Westwood;;;Westwood;;x
#b_little_delving;Little Delving;Little Delving;;;Little Delving;;x
b_greenpaddle;Greenpaddle;Greenpaddle;;;Greenpaddle;;x
b_littlehole;Littlehole;Littlehole;;;Littlehole;;x
#b_nobottle;Nobottle;Nobottle;;;Nobottle;;x
b_gamwich;Gamwich;Gamwich;;;Gamwich;;x
b_tightfield;Tightfield;Tightfield;;;Tightfield;;x
b_druedain_village;Drúedain;Drúedain;;;Drúedain;;x
b_glittering_caves;Aglarond;Aglarond;;;Aglarond;;x
b_main_gate;Main Gate;Main Gate;;;Main Gate;;x
b_upper_deep;Upper Deeps;Upper Deeps;;;Upper Deeps;;x
b_lower_deep;Lower Deeps;Lower Deeps;;;Lower Deeps;;x
b_calenhad;Beacon of Calenhad;Beacon of Calenhad;;;Beacon of Calenhad;;x
b_min_rimmon;Beacon of Min Rimmon;Beacon of Min Rimmon;;;Beacon of Min Rimmon;;x
b_nardol;Beacon of Nardol;Beacon of Nardol;;;Beacon of Nardol;;x
b_erelas;Beacon of Erelas;Beacon of Erelas;;;Beacon of Erelas;;x
#b_amon_din;Beacon of Amon Dîn;Beacon of Amon Dîn;;;Beacon of Amon Dîn;;x
b_eilenach;Beacon of Eilenach;Beacon of Eilenach;;;Beacon of Eilenach;;x
b_tamnogoth;Tamnogoth;Tamnogoth;;;Tamnogoth;;x
b_east_luin_gate;Eastern Gate;Eastern Gate;;;Eastern Gate;;x
b_west_luin_gate;Western Gate;Western Gate;;;Western Gate;;x
b_halls_of_ancestors;Ancestors' Tombs;Ancestors' Tombs;;;Ancestors' Tombs;;x
b_gabil_hul;Gabile-Hul;Gabile-Hul;;;Gabile-Hul;;x
b_zirakzinbar;Zirakzinbar;Zirakzinbar;;;Zirakzinbar;;x
b_shemeldurj;Shemeldurj;Shemeldurj;;;Shemeldurj;;x
b_sudulthurkh;Sudulthurkh;Sudulthurkh;;;Sudulthurkh;;x
b_hadad_dum;Hadad-dum;Hadad-dum;;;Hadad-dum;;x
b_farakudum;Farakudum;Farakudum;;;Farakudum;;x
b_thundith;Thundith;Thundith;;;Thundith;;x
b_barkin;Barkin;Barkin;;;Barkin;;x
b_gharkhafush;Gharkhafush;Gharkhafush;;;Gharkhafush;;x
b_harwick;Harwick;Harwick;;;Harwick;;x
b_feldburg;Feldburg;Feldburg;;;Feldburg;;x
b_cracabor;Cracabor;Cracabor;;;Cracabor;;x
b_wodscrafen;Wodscrafen;Wodscrafen;;;Wodscrafen;;x
b_northtor;North-tor;North-tor;;;North-tor;;x
b_longhold;Longhold;Longhold;;;Longhold;;x
b_brunbuc;Brunbuc;Brunbuc;;;Brunbuc;;x
b_sweardun;Sweardun;Sweardun;;;Sweardun;;x
b_sangbyrgen;Sangbyrgen;Sangbyrgen;;;Sangbyrgen;;x
b_sarn_gebir;Sarn Gebir;Sarn Gebir;;;Sarn Gebir;;x
b_floodwend;Floodwend;Floodwend;;;Floodwend;;x
b_bromburg;Bromburg;Bromburg;;;Bromburg;;x
b_ealdclif;Ealdclif;Ealdclif;;;Ealdclif;;x
b_cliving;Cliving;Cliving;;;Cliving;;x
b_elthengels;Elthengels;Elthengels;;;Elthengels;;x
b_faldham;Faldham;Faldham;;;Faldham;;x
b_minas_rant;Minas Rant;Minas Rant;;;Minas Rant;;x
b_garsfeld;Garsfeld;Garsfeld;;;Garsfeld;;x
b_entwade;Entwade;Entwade;;;Entwade;;x
b_hytbold;Hytbold;Hytbold;;;Hytbold;;x
b_walstow;Walstow;Walstow;;;Walstow;;x
b_wyrgende;Wyrgende;Wyrgende;;;Wyrgende;;x
b_eaworth;Eaworth;Eaworth;;;Eaworth;;x
b_thornhope;Thornhope;Thornhope;;;Thornhope;;x
b_byrgenstow;Byrgenstow;Byrgenstow;;;Byrgenstow;;x
b_wyrmdelf;Wyrmdelf;Wyrmdelf;;;Wyrmdelf;;x
b_east_tol_brandir;Eastern Tol Brandir;Eastern Tol Brandir;;;Eastern Tol Brandir;;x
b_wailing_hills;Wailing Hills;Wailing Hills;;;Wailing Hills;;x
b_cuthstan;Cuthstan;Cuthstan;;;Cuthstan;;x
b_hordfierd;Hordfierd;Hordfierd;;;Hordfierd;;x
b_rushgore;Rushgore;Rushgore;;;Rushgore;;x
b_atburg;Atburg;Atburg;;;Atburg;;x
b_fyrfultum;Fyrfultum;Fyrfultum;;;Fyrfultum;;x
b_sunneden;Sunneden;Sunneden;;;Sunneden;;x
b_kings_house;King's House;King's House;;;King's House;;x
b_sixth_level;Sixth Level;Sixth Level;;;Sixth Level;;x
b_fifth_level;Fifth Level;Fifth Level;;;Fifth Level;;x
b_fourth_level;Fourth Level;Fourth Level;;;Fourth Level;;x
b_third_level;Third Level;Third Level;;;Third Level;;x
b_second_level;Second Level;Second Level;;;Second Level;;x
#b_great_gate_tirith;Great Gates;Great Gates;;;Great Gates;;x
b_tilmdun;Tilmdun;Tilmdun;;;Tilmdun;;x
b_beldwin;Beldwin;Beldwin;;;Beldwin;;x
b_amon_roch;Amon Roch;Amon Roch;;;Amon Roch;;x
b_earthwell;Earthwell;Earthwell;;;Earthwell;;x
b_derwath;Derwath;Derwath;;;Derwath;;x
b_tilmendir;Tilmendir;Tilmendir;;;Tilmendir;;x
b_asirac;Asirac;Asirac;;;Asirac;;x
b_banford;Banford;Banford;;;Banford;;x
b_stantrong;Stantrong;Stantrong;;;Stantrong;;x
b_sumorsunu;Sumorsunu;Sumorsunu;;;Sumorsunu;;x
b_caladdun;Caladdun;Caladdun;;;Caladdun;;x
b_fords_of_isen;Fords of Isen;Fords of Isen;;;Fords of Isen;;x
b_islet_of_isen;Islet of Isen;Islet of Isen;;;Islet of Isen;;x
b_dol_baran;Dol Baran;Dol Baran;;;Dol Baran;;x
b_heathfells;Heathfells;Heathfells;;;Heathfells;;x
b_riverwatch;Riverwatch;Riverwatch;;;Riverwatch;;x
b_wulf_cleft;Wulf's Cleft;Wulf's Cleft;;;Wulf's Cleft;;x
b_tarmunn_sursa;Tarmun Sursa;Tarmun Sursa;;;Tarmun Sursa;;x
b_duvardain;Duvardain;Duvardain;;;Duvardain;;x
b_barad_durgul;Barad Durgul;Barad Durgul;;;Barad Durgul;;x
b_barashal;Barashal;Barashal;;;Barashal;;x
b_urugart;Urugart;Urugart;;;Urugart;;x
b_lugdun;Lugdun;Lugdun;;;Lugdun;;x
b_forthbrond;Forthbrond;Forthbrond;;;Forthbrond;;x
b_athdar;Athdar;Athdar;;;Athdar;;x
b_brontrig;Brontrig;Brontrig;;;Brontrig;;x
b_cuvnerth;Cuvnerth;Cuvnerth;;;Cuvnerth;;x
b_isenstan;Isenstan;Isenstan;;;Isenstan;;x
b_tungol;Tungol;Tungol;;;Tungol;;x
b_weosend;Weosend;Weosend;;;Weosend;;x
b_aernan;Aernan;Aernan;;;Aernan;;x
b_winterwilde;Winterwilde;Winterwilde;;;Winterwilde;;x
b_isendenn;Isendenn;Isendenn;;;Isendenn;;x
b_isendenus;Isendenus;Isendenus;;;Isendenus;;x
b_isencyssan;Isencyssan;Isencyssan;;;Isencyssan;;x
b_isenhol;Isenhol;Isenhol;;;Isenhol;;x
b_kingshall;King's Halls;King's Halls;;;King's Halls;;x
b_great_barraks;Great Barracks;Great Barracks;;;Great Barracks;;x
b_kingscourtyard;King's Courtyard;King's Courtyard;;;King's Courtyard;;x
b_iaurgond;Iaurgond;Iaurgond;;;Iaurgond;;x
b_gorthnaut;Gorthnaut;Gorthnaut;;;Gorthnaut;;x
b_taidarn;Taidarn;Taidarn;;;Taidarn;;x
b_hairaverden;Hairaverden;Hairaverden;;;Hairaverden;;x
b_dantglamor;Dantglamor;Dantglamor;;;Dantglamor;;x
b_glanhen;Glanhen;Glanhen;;;Glanhen;;x
b_isenethir;Isenethir;Isenethir;;;Isenethir;;x
b_angrenlith;Angrenlith;Angrenlith;;;Angrenlith;;x
b_lossnaer;Lossnaer;Lossnaer;;;Lossnaer;;x
b_lossdun;Lossdun;Lossdun;;;Lossdun;;x
b_aeglos;Aeglos;Aeglos;;;Aeglos;;x
b_maeglin;Maeglin;Maeglin;;;Maeglin;;x
b_imaeth_fraed;Imaeth-Fraed;Imaeth-Fraed;;;Imaeth-Fraed;;x
b_imlothim;Imlothim;Imlothim;;;Imlothim;;x
